ReportID,SalesPersonID,ProductID,Quantity,TotalSalesValue,Suspicious
Rep10631,C21976,PR6253,243,7455,indeterminate
Rep10632,C21976,PR6328,104,1185,indeterminate
Rep10633,C21976,PR6112,103,2655,indeterminate
Rep10634,C21976,PR6326,137,6920,indeterminate
Rep10635,C21976,PR6112,90,1020,indeterminate
Rep10636,C21976,PR6384,100,1205,indeterminate
Rep10637,C21976,PR6297,130,7630,indeterminate
Rep10638,C21976,PR6287,101,1120,indeterminate
Rep10639,C21976,PR6154,100,1045,indeterminate
Rep10640,C21976,PR6370,56,1070,indeterminate
Rep10641,C21976,PR6329,100,1040,No
Rep10642,C21976,PR6297,130,7575,indeterminate
Rep10643,C21976,PR6112,104,3100,indeterminate
Rep10644,C21976,PR6399,100,1185,indeterminate
Rep10645,C21976,PR6285,100,1125,indeterminate
Rep10646,C21976,PR6618,74,1010,indeterminate
Rep10647,C21976,PR6326,100,1025,indeterminate
Rep10648,C21976,PR6153,111,1010,indeterminate
Rep10649,C21976,PR6151,101,1045,indeterminate
Rep10650,C21976,PR6286,105,1355,indeterminate
Rep10651,C21976,PR6253,337,7155,indeterminate
Rep10652,C21976,PR6297,109,2410,indeterminate
Rep10653,C21976,PR6331,102,1310,indeterminate
Rep10654,C21976,PR6618,74,1010,indeterminate
Rep10655,C21976,PR6283,100,1030,indeterminate
Rep10656,C21976,PR6294,102,1155,indeterminate
Rep10657,C21976,PR6153,100,1030,indeterminate
Rep10658,C21976,PR6112,90,1020,indeterminate
Rep10659,C21976,PR6298,108,1390,indeterminate
Rep10660,C21976,PR6154,100,1045,indeterminate
Rep10661,C21976,PR6398,99,1065,indeterminate
Rep10662,C21976,PR6618,107,1130,indeterminate
Rep10663,C21976,PR6323,421,3725,indeterminate
Rep10664,C21976,PR6297,58,1005,indeterminate
Rep10665,C21976,PR6154,100,1075,indeterminate
Rep10666,C21976,PR6329,100,1040,No
Rep10667,C21976,PR6112,89,1010,indeterminate
Rep10668,C21976,PR6398,101,1240,indeterminate
Rep10669,C21976,PR6229,108,1120,indeterminate
Rep10670,C21976,PR6395,107,1760,indeterminate
Rep10671,C21976,PR6282,102,1285,indeterminate
Rep10672,C21976,PR6112,105,2385,indeterminate
Rep10673,C21976,PR6618,100,1020,indeterminate
Rep10674,C21976,PR6294,102,1110,indeterminate
Rep10675,C21976,PR6131,105,1275,indeterminate
Rep10676,C21976,PR6134,100,1055,indeterminate
Rep10677,C21976,PR6286,77,1015,indeterminate
Rep10678,C21976,PR6286,107,1490,indeterminate
Rep10679,C21976,PR6628,291,1935,indeterminate
Rep10680,C21976,PR6598,101,1045,indeterminate
Rep10681,C21976,PR6235,100,1065,indeterminate
Rep10682,C21976,PR6331,101,1120,indeterminate
Rep10683,C21976,PR6616,100,1135,indeterminate
Rep10684,C21976,PR6395,108,1905,indeterminate
Rep10685,C21976,PR6152,68,1005,indeterminate
Rep10686,C21976,PR6618,119,1615,indeterminate
Rep10687,C21976,PR6112,102,1935,indeterminate
Rep10688,C21976,PR6112,88,1005,indeterminate
Rep10689,C21976,PR6393,104,1325,indeterminate
Rep10690,C21976,PR6395,105,2080,indeterminate
Rep10691,C21976,PR6253,107,1410,indeterminate
Rep10692,C21976,PR6297,130,7575,indeterminate
Rep10693,C21976,PR6209,100,1030,indeterminate
Rep10694,C21976,PR6598,100,1040,indeterminate
Rep10695,C21976,PR6250,101,1050,indeterminate
Rep10696,C21976,PR6210,80,1005,indeterminate
Rep10697,C21976,PR6590,100,1015,indeterminate
Rep10698,C21976,PR6284,105,1270,indeterminate
Rep10699,C21976,PR6151,100,1030,indeterminate
Rep10700,C21976,PR6388,86,1100,indeterminate
Rep10701,C21976,PR6151,101,1045,indeterminate
Rep10702,C21976,PR6629,142,3820,indeterminate
Rep10703,C21976,PR6250,113,2300,indeterminate
Rep10704,C21976,PR6633,85,1030,indeterminate
Rep10705,C21976,PR6298,108,1390,indeterminate
Rep10706,C21976,PR6393,101,1110,indeterminate
Rep10707,C21976,PR6165,110,1130,indeterminate
Rep10708,C21976,PR6314,100,1025,indeterminate
Rep10709,C21976,PR6112,104,1180,indeterminate
Rep10710,C21976,PR6112,111,3870,indeterminate
Rep10711,C21976,PR6159,100,1005,indeterminate
Rep10712,C21976,PR6253,102,1155,indeterminate
Rep10713,C21976,PR6594,100,1040,indeterminate
Rep10714,C21976,PR6395,106,1665,indeterminate
Rep10715,C21976,PR6398,100,1030,indeterminate
Rep10716,C21976,PR6154,109,1720,indeterminate
Rep10717,C21976,PR6112,105,2385,indeterminate
Rep10718,C21976,PR6154,100,1045,indeterminate
Rep10719,C21976,PR6294,163,7665,indeterminate
Rep10720,C21976,PR6289,102,1175,indeterminate
Rep10721,C21976,PR6165,110,1130,indeterminate
Rep10722,C21976,PR6131,84,1010,indeterminate
Rep10723,C21976,PR6235,100,1075,indeterminate
Rep10724,C21976,PR6395,106,1665,indeterminate
Rep10725,C21976,PR6297,58,1005,indeterminate
Rep10726,C21976,PR6331,125,3440,indeterminate
Rep10727,C21976,PR6134,100,1040,indeterminate
Rep10728,C21976,PR6249,100,1015,No
Rep10729,C21976,PR6400,67,1040,No
Rep10730,C21976,PR6235,100,1055,indeterminate
Rep10731,C21976,PR6297,147,10975,indeterminate
Rep10732,C21976,PR6284,87,1005,indeterminate
Rep10733,C21976,PR6323,209,1845,indeterminate
Rep10734,C21976,PR6629,95,1025,indeterminate
Rep10735,C21976,PR6618,105,1005,indeterminate
Rep10736,C21976,PR6625,64,1020,indeterminate
Rep10737,C21976,PR6329,115,1505,indeterminate
Rep10738,C21976,PR6131,105,1425,indeterminate
Rep10739,C21976,PR6226,102,1005,indeterminate
Rep10740,C21976,PR6629,133,1115,indeterminate
Rep10741,C21976,PR6629,95,1025,indeterminate
Rep10742,C21976,PR6294,101,1055,indeterminate
Rep10743,C21976,PR6285,100,1175,indeterminate
Rep10744,C21976,PR6595,88,1005,No
Rep10745,C21976,PR6294,163,7665,indeterminate
Rep10746,C21976,PR6618,101,1175,indeterminate
Rep10747,C21976,PR6384,70,1060,indeterminate
Rep10748,C21976,PR6276,100,1035,indeterminate
Rep10749,C21976,PR6398,100,1030,indeterminate
Rep10750,C21976,PR6331,100,1260,indeterminate
Rep10751,C21976,PR6383,100,1140,indeterminate
Rep10752,C21976,PR6294,102,1155,indeterminate
Rep10753,C21976,PR6323,157,1540,indeterminate
Rep10754,C21976,PR6329,101,1095,indeterminate
Rep10755,C21976,PR6234,102,1095,indeterminate
Rep10756,C21976,PR6154,97,1005,indeterminate
Rep10757,C21976,PR6595,88,1005,indeterminate
Rep10758,C21976,PR6152,68,1010,indeterminate
Rep10759,C21976,PR6395,105,2200,indeterminate
Rep10760,C21976,PR6285,101,1275,indeterminate
Rep10761,C21976,PR6282,102,1235,indeterminate
Rep10762,C21976,PR6284,105,1270,indeterminate
Rep10763,C21976,PR6253,101,1085,indeterminate
Rep10764,C21976,PR6286,77,1010,indeterminate
Rep10765,C21976,PR6112,104,1180,indeterminate
Rep10766,C21976,PR6284,105,1270,indeterminate
Rep10767,C21976,PR6249,89,1005,indeterminate
Rep10768,C21976,PR6151,100,1030,indeterminate
Rep10769,C21976,PR6395,102,1280,indeterminate
Rep10770,C21976,PR6395,105,2080,indeterminate
Rep10771,C21976,PR6594,100,1015,indeterminate
Rep10772,C21976,PR6288,98,1010,indeterminate
Rep10773,C21976,PR6297,117,4595,indeterminate
Rep10774,C21976,PR6393,101,1065,indeterminate
Rep10775,C21976,PR6288,100,1025,indeterminate
Rep10776,C21976,PR6323,256,2250,indeterminate
Rep10777,C21976,PR6288,100,1045,indeterminate
Rep10778,C21976,PR6282,103,1340,indeterminate
Rep10779,C21976,PR6398,100,1060,indeterminate
Rep10780,C21976,PR6395,107,1760,indeterminate
Rep10781,C21976,PR6395,103,1835,indeterminate
Rep10782,C21976,PR6629,133,1115,indeterminate
Rep10783,C21976,PR6297,126,6895,indeterminate
Rep10784,C21976,PR6230,100,1050,indeterminate
Rep10785,C21976,PR6326,143,6955,indeterminate
Rep10786,C21976,PR6152,68,1010,indeterminate
Rep10787,C21976,PR6289,103,1520,indeterminate
Rep10788,C21976,PR6284,102,1135,indeterminate
Rep10789,C21976,PR6331,122,2075,indeterminate
Rep10790,C21976,PR6112,105,3075,indeterminate
Rep10791,C21976,PR6392,103,1165,indeterminate
Rep10792,C21976,PR6153,112,1020,indeterminate
Rep10793,C21976,PR6628,1792,17650,No
Rep10794,C21976,PR6298,104,1230,indeterminate
Rep10795,C21976,PR6363,50,1010,indeterminate
Rep10796,C21976,PR6250,117,2070,indeterminate
Rep10797,C21976,PR6159,100,1010,indeterminate
Rep10798,C21976,PR6154,101,1105,indeterminate
Rep10799,C21976,PR6152,100,1015,indeterminate
Rep10800,C21976,PR6286,105,1385,indeterminate
Rep10801,C21976,PR6334,101,1100,indeterminate
Rep10802,C21976,PR6276,100,1035,indeterminate
Rep10803,C21976,PR6323,252,2160,indeterminate
Rep10804,C21976,PR6290,128,2455,indeterminate
Rep10805,C21976,PR6153,100,1030,indeterminate
Rep10806,C21976,PR6249,89,1005,indeterminate
Rep10807,C21976,PR6112,88,1005,indeterminate
Rep10808,C21976,PR6383,104,4095,indeterminate
Rep10809,C21976,PR6289,89,1015,indeterminate
Rep10810,C21976,PR6395,51,1055,indeterminate
Rep10811,C21976,PR6392,101,1170,indeterminate
Rep10812,C21976,PR6297,58,1010,indeterminate
Rep10813,C21976,PR6284,102,1135,indeterminate
Rep10814,C21976,PR6131,105,1425,indeterminate
Rep10815,C21976,PR6154,101,1105,indeterminate
Rep10816,C21976,PR6370,104,2800,indeterminate
Rep10817,C21976,PR6323,600,5170,indeterminate
Rep10818,C21976,PR6289,100,1050,indeterminate
Rep10819,C21976,PR6395,103,1835,indeterminate
Rep10820,C21976,PR6618,74,1005,indeterminate
Rep10821,C21976,PR6284,101,1090,indeterminate
Rep10822,C21976,PR6289,102,1175,indeterminate
Rep10823,C21976,PR6289,101,1235,indeterminate
Rep10824,C21976,PR6294,101,1060,indeterminate
Rep10825,C21976,PR6289,89,1015,indeterminate
Rep10826,C21976,PR6294,106,1365,indeterminate
Rep10827,C21976,PR6229,139,1350,indeterminate
Rep10828,C21976,PR6289,108,1705,indeterminate
Rep10829,C21976,PR6329,106,1335,indeterminate
Rep10830,C21976,PR6253,100,1055,indeterminate
Rep10831,C21976,PR6329,101,1075,No
Rep10832,C21976,PR6294,102,1155,indeterminate
Rep10833,C21976,PR6578,102,1025,indeterminate
Rep10834,C21976,PR6112,89,1015,indeterminate
Rep10835,C21976,PR6154,101,1105,indeterminate
Rep10836,C21976,PR6618,100,1135,indeterminate
Rep10837,C21976,PR6294,101,1060,indeterminate
Rep10838,C21976,PR6392,100,1025,indeterminate
Rep10839,C21976,PR6112,105,2385,indeterminate
Rep10840,C21976,PR6289,101,1095,indeterminate
Rep10841,C21976,PR6595,88,1010,indeterminate
Rep10842,C21976,PR6400,67,1040,indeterminate
Rep10843,C21976,PR6294,102,1155,indeterminate
Rep10844,C21976,PR6154,100,1045,indeterminate
Rep10845,C21976,PR6289,105,1365,indeterminate
Rep10846,C21976,PR6289,103,1230,indeterminate
Rep10847,C21976,PR6294,100,1045,indeterminate
Rep10848,C21976,PR6154,100,1075,indeterminate
Rep10849,C21976,PR6289,102,1205,indeterminate
Rep10850,C21976,PR6331,101,1275,indeterminate
Rep10851,C21976,PR6617,56,1010,indeterminate
Rep10852,C21976,PR6290,73,1020,indeterminate
Rep10853,C21976,PR6370,56,1070,indeterminate
Rep10854,C21976,PR6250,121,2115,indeterminate
Rep10855,C21976,PR6290,108,1570,indeterminate
Rep10856,C21976,PR6625,100,1025,indeterminate
Rep10857,C21976,PR6154,100,1045,indeterminate
Rep10858,C21976,PR6290,108,1570,indeterminate
Rep10859,C21976,PR6165,102,1050,indeterminate
Rep10860,C21976,PR6294,102,1145,indeterminate
Rep10861,C21976,PR6154,100,1045,indeterminate
Rep10862,C21976,PR6287,94,1005,indeterminate
Rep10863,C21976,PR6294,101,1130,indeterminate
Rep10864,C21976,PR6625,63,1010,indeterminate
Rep10865,C21976,PR6618,111,2140,indeterminate
Rep10866,C21976,PR6383,100,1140,indeterminate
Rep10867,C21976,PR6290,123,2605,indeterminate
Rep10868,C21976,PR6297,130,7575,indeterminate
Rep10869,C21976,PR6288,100,1035,indeterminate
Rep10870,C21976,PR6329,212,11310,indeterminate
Rep10871,C21976,PR6238,100,1040,indeterminate
Rep10872,C21976,PR6326,143,6955,indeterminate
Rep10873,C21976,PR6284,103,1180,indeterminate
Rep10874,C21976,PR6294,218,13955,indeterminate
Rep10875,C21976,PR6290,105,1270,indeterminate
Rep10876,C21976,PR6290,127,2830,indeterminate
Rep10877,C21976,PR6398,100,1090,indeterminate
Rep10878,C21976,PR6165,110,1130,indeterminate
Rep10879,C21976,PR6289,89,1015,indeterminate
Rep10880,C21976,PR6398,100,1060,indeterminate
Rep10881,C21976,PR6595,88,1005,indeterminate
Rep10882,C21976,PR6289,108,1705,indeterminate
Rep10883,C21976,PR6403,49,1005,indeterminate
Rep10884,C21976,PR6151,100,1030,indeterminate
Rep10885,C21976,PR6323,495,4575,indeterminate
Rep10886,C21976,PR6151,101,1160,indeterminate
Rep10887,C21976,PR6290,131,2855,indeterminate
Rep10888,C21976,PR6618,100,1060,indeterminate
Rep10889,C21976,PR6629,95,1030,indeterminate
Rep10890,C21976,PR6285,100,1080,indeterminate
Rep10891,C21976,PR6328,104,1185,indeterminate
Rep10892,C21976,PR6481,100,1040,indeterminate
Rep10893,C21976,PR6294,102,1110,indeterminate
Rep10894,C21976,PR6481,101,1135,indeterminate
Rep10895,C21976,PR6481,100,1040,indeterminate
Rep10896,C21976,PR6226,100,1020,indeterminate
Rep10897,C21976,PR6616,100,1085,indeterminate
Rep10898,C21976,PR6294,105,1710,indeterminate
Rep10899,C21976,PR6403,49,1005,indeterminate
Rep10900,C21976,PR6227,102,1030,indeterminate
Rep10901,C21976,PR6403,49,1010,indeterminate
Rep10902,C21976,PR6112,104,1180,indeterminate
Rep10903,C21976,PR6403,49,1010,indeterminate
Rep10904,C21976,PR6235,106,1005,indeterminate
Rep10905,C21976,PR6403,49,1005,indeterminate
Rep10906,C21976,PR6209,100,1025,indeterminate
Rep10907,C21976,PR6284,104,1250,indeterminate
Rep10908,C21976,PR6618,100,1015,indeterminate
Rep10909,C21976,PR6326,132,3605,indeterminate
Rep10910,C21976,PR6294,105,1710,indeterminate
Rep10911,C21976,PR6399,70,1015,indeterminate
Rep10912,C21976,PR6294,138,5180,indeterminate
Rep10913,C21976,PR6399,101,1100,indeterminate
Rep10914,C21976,PR6595,88,1010,No
Rep10915,C21976,PR6235,100,1065,indeterminate
Rep10916,C21976,PR6290,105,1270,indeterminate
Rep10917,C21976,PR6161,91,1010,indeterminate
Rep10918,C21976,PR6394,102,1165,indeterminate
Rep10919,C21976,PR6279,101,1150,indeterminate
Rep10920,C21976,PR6152,100,1015,indeterminate
Rep10921,C21976,PR6329,211,10315,indeterminate
Rep10922,C21976,PR6331,82,1045,indeterminate
Rep10923,C21976,PR6235,100,1055,indeterminate
Rep10924,C21976,PR6290,74,1025,indeterminate
Rep10925,C21976,PR6399,103,2600,indeterminate
Rep10926,C21976,PR6383,101,1695,indeterminate
Rep10927,C21976,PR6282,105,1455,indeterminate
Rep10928,C21976,PR6370,102,1250,indeterminate
Rep10929,C21976,PR6370,100,1060,indeterminate
Rep10930,C21976,PR6329,101,1095,indeterminate
Rep10931,C21976,PR6595,88,1005,indeterminate
Rep10932,C21976,PR6250,113,2300,indeterminate
Rep10933,C21976,PR6289,108,1705,indeterminate
Rep10934,C21976,PR6578,1044,4150,indeterminate
Rep10935,C21976,PR6287,100,1050,indeterminate
Rep10936,C21976,PR6388,100,1040,indeterminate
Rep10937,C21976,PR6388,78,1005,indeterminate
Rep10938,C21976,PR6287,101,1140,indeterminate
Rep10939,C21976,PR6229,139,1350,indeterminate
Rep10940,C21976,PR6289,103,1520,indeterminate
Rep10941,C21976,PR6628,1792,17650,No
Rep10942,C21976,PR6329,103,1285,indeterminate
Rep10943,C21976,PR6314,100,1025,indeterminate
Rep10944,C21976,PR6314,100,1025,indeterminate
Rep10945,C21976,PR6314,102,1055,indeterminate
Rep10946,C21976,PR6326,71,1015,indeterminate
Rep10947,C21976,PR6131,105,1425,indeterminate
Rep10948,C21976,PR6387,100,1025,indeterminate
Rep10949,C21976,PR6399,100,1185,indeterminate
Rep10950,C21976,PR6331,111,1850,indeterminate
Rep10951,C21976,PR6286,107,1455,indeterminate
Rep10952,C21976,PR6329,106,1235,indeterminate
Rep10953,C21976,PR6286,77,1010,indeterminate
Rep10954,C21976,PR6154,118,1740,indeterminate
Rep10955,C21976,PR6370,102,1440,indeterminate
Rep10956,C21976,PR6595,88,1010,indeterminate
Rep10957,C21976,PR6314,101,1070,indeterminate
Rep10958,C21976,PR6154,100,1045,indeterminate
Rep10959,C21976,PR6395,105,2080,indeterminate
Rep10960,C21976,PR6282,102,1155,No
Rep10961,C21976,PR6250,109,1985,indeterminate
Rep10962,C21976,PR6234,102,1095,indeterminate
Rep10963,C21976,PR6578,101,1010,indeterminate
Rep10964,C21976,PR6399,101,1060,indeterminate
Rep10965,C21976,PR6152,68,1010,indeterminate
Rep10966,C21976,PR6383,100,1045,indeterminate
Rep10967,C21976,PR6625,63,1005,indeterminate
Rep10968,C21976,PR6394,101,1045,indeterminate
Rep10969,C21976,PR6383,101,1930,indeterminate
Rep10970,C21976,PR6383,101,1070,indeterminate
Rep10971,C21976,PR6399,101,1370,indeterminate
Rep10972,C21976,PR6629,95,1025,indeterminate
Rep10973,C21976,PR6131,112,1930,indeterminate
Rep10974,C21976,PR6279,101,1150,indeterminate
Rep10975,C21976,PR6595,88,1005,indeterminate
Rep10976,C21976,PR6331,101,1145,indeterminate
Rep10977,C21976,PR6283,98,1005,indeterminate
Rep10978,C21976,PR6383,102,2470,indeterminate
Rep10979,C21976,PR6331,104,1835,indeterminate
Rep10980,C21976,PR6331,100,1020,indeterminate
Rep10981,C21976,PR6595,88,1010,indeterminate
Rep10982,C21976,PR6297,58,1005,indeterminate
Rep10983,C21976,PR6331,102,1310,indeterminate
Rep10984,C21976,PR6586,100,1015,indeterminate
Rep10985,C21976,PR6253,288,6600,indeterminate
Rep10986,C21976,PR6395,103,1400,indeterminate
Rep10987,C21976,PR6578,102,1025,indeterminate
Rep10988,C21976,PR6322,107,3010,indeterminate
Rep10989,C21976,PR6283,100,1030,indeterminate
Rep10990,C21976,PR6283,100,1030,indeterminate
Rep10991,C21976,PR6625,64,1025,indeterminate
Rep10992,C21976,PR6294,101,1060,indeterminate
Rep10993,C21976,PR6331,102,1145,indeterminate
Rep10994,C21976,PR6294,101,1060,indeterminate
Rep10995,C21976,PR6628,291,1935,indeterminate
Rep10996,C21976,PR6279,100,1050,indeterminate
Rep10997,C21976,PR6250,101,1050,indeterminate
Rep10998,C21976,PR6250,136,1995,indeterminate
Rep10999,C21976,PR6250,101,1100,indeterminate
Rep11000,C21976,PR6395,107,1760,indeterminate
Rep11001,C21976,PR6235,106,1005,indeterminate
Rep11002,C21976,PR6283,100,1045,indeterminate
Rep11003,C21976,PR6403,49,1010,indeterminate
Rep11004,C21976,PR6151,100,1030,indeterminate
Rep11005,C21976,PR6288,100,1020,indeterminate
Rep11006,C21976,PR6618,75,1015,indeterminate
Rep11007,C21976,PR6331,106,2125,indeterminate
Rep11008,C21976,PR6625,63,1010,indeterminate
Rep11009,C21976,PR6625,64,1025,indeterminate
Rep11010,C21976,PR6395,105,2200,indeterminate
Rep11011,C21976,PR6331,101,1165,indeterminate
Rep11012,C21976,PR6388,100,1040,indeterminate
Rep11013,C21976,PR6279,101,1165,indeterminate
Rep11014,C21976,PR6392,101,1170,indeterminate
Rep11015,C21976,PR6326,144,7165,indeterminate
Rep11016,C21976,PR6253,101,1060,indeterminate
Rep11017,C21976,PR6229,103,1045,indeterminate
Rep11018,C21976,PR6151,100,1030,indeterminate
Rep11019,C21976,PR6151,101,1075,indeterminate
Rep11020,C21976,PR6283,98,1005,indeterminate
Rep11021,C21976,PR6395,107,2770,indeterminate
Rep11022,C21976,PR6283,100,1030,indeterminate
Rep11023,C21976,PR6383,106,1350,indeterminate
Rep11024,C21976,PR6625,64,1025,indeterminate
Rep11025,C21976,PR6151,101,1075,indeterminate
Rep11026,C21976,PR6230,101,1010,indeterminate
Rep11027,C21976,PR6112,104,3100,indeterminate
Rep11028,C21976,PR6250,116,2060,indeterminate
Rep11029,C21976,PR6209,100,1025,indeterminate
Rep11030,C21976,PR6326,103,1270,indeterminate
Rep11031,C21976,PR6289,103,1520,indeterminate
Rep11032,C21976,PR6294,76,1015,indeterminate
Rep11033,C21976,PR6388,78,1005,indeterminate
Rep11034,C21976,PR6616,101,1100,indeterminate
Rep11035,C21976,PR6392,101,1170,indeterminate
Rep11036,C21976,PR6618,75,1015,indeterminate
Rep11037,C21976,PR6388,79,1015,indeterminate
Rep11038,C21976,PR6283,98,1005,indeterminate
Rep11039,C21976,PR6159,100,1005,indeterminate
Rep11040,C21976,PR6210,83,1040,indeterminate
Rep11041,C21976,PR6363,50,1010,indeterminate
Rep11042,C21976,PR6331,104,1345,indeterminate
Rep11043,C21976,PR6283,100,1020,indeterminate
Rep11044,C21976,PR6297,58,1005,indeterminate
Rep11045,C21976,PR6393,101,1065,indeterminate
Rep11046,C21976,PR6331,100,1020,indeterminate
Rep11047,C21976,PR6331,104,1835,indeterminate
Rep11048,C21976,PR6625,63,1005,indeterminate
Rep11049,C21976,PR6616,100,1025,indeterminate
Rep11050,C21976,PR6297,133,8895,indeterminate
Rep11051,C21976,PR6283,98,1010,indeterminate
Rep11052,C21976,PR6152,68,1010,indeterminate
Rep11053,C21976,PR6279,101,1165,indeterminate
Rep11054,C21976,PR6586,100,1015,indeterminate
Rep11055,C21976,PR6618,74,1005,indeterminate
Rep11056,C21976,PR6618,75,1015,indeterminate
Rep11057,C21976,PR6387,100,1025,indeterminate
Rep11058,C21976,PR6388,80,1030,indeterminate
Rep11059,C21976,PR6154,100,1045,indeterminate
Rep11060,C21976,PR6595,88,1005,indeterminate
Rep11061,C21976,PR6235,106,1005,indeterminate
Rep11062,C21976,PR6392,101,1170,indeterminate
Rep11063,C21976,PR6152,68,1005,indeterminate
Rep11064,C21976,PR6326,115,3105,indeterminate
Rep11065,C21976,PR6253,102,1310,indeterminate
Rep11066,C21976,PR6253,288,6600,indeterminate
Rep11067,C21976,PR6287,101,1120,indeterminate
Rep11068,C21976,PR6287,94,1010,indeterminate
Rep11069,C21976,PR6134,100,1055,indeterminate
Rep11070,C21976,PR6279,100,1035,indeterminate
Rep11071,C21976,PR6314,100,1025,indeterminate
Rep11072,C21976,PR6234,102,1095,indeterminate
Rep11073,C21976,PR6616,101,1100,indeterminate
Rep11074,C21976,PR6152,68,1010,indeterminate
Rep11075,C21976,PR6331,130,3090,indeterminate
Rep11076,C21976,PR6235,106,1005,indeterminate
Rep11077,C21976,PR6616,100,1025,indeterminate
